id,user_id,date,start,end,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
143,b2b70b4ee959812e1a63bacf0e91d9fc,2008-07-28,2008-07-28 22:31:44,2008-07-28 22:34:16,6,3,4,6,5,1,3,4,0,0,3,0,0,0,2,5,5,3,6,2,4
144,631a2c01c46d5485e869c5ab446f96d6,2008-07-29,2008-07-29 04:29:20,2008-07-29 04:31:35,3,2,0,3,1,1,1,4,0,1,3,0,1,0,2,6,1,2,6,6,3
145,200b3dd422e747bb9848cb5058fbeb8b,2008-07-29,2008-07-29 04:57:09,2008-07-29 04:59:50,1,6,2,6,6,6,6,0,0,0,0,0,0,0,5,0,3,0,2,1,0
146,ba7cf5914a29f3b16d003ad5de614999,2008-07-29,2008-07-29 05:42:13,2008-07-29 05:43:34,4,5,5,4,6,4,4,3,2,3,5,4,5,4,6,6,4,3,5,4,6
147,cf1a43098784f52d95963ec44f0fb89d,2008-07-29,2008-07-29 07:51:39,2008-07-29 07:53:11,1,6,2,4,4,5,3,0,0,0,2,2,2,6,5,5,6,4,5,3,4
148,8bf484e3f3cd2c5f50220420472cdbc1,2008-07-29,2008-07-29 14:59:50,2008-07-29 15:02:14,3,6,2,5,6,5,4,3,1,0,0,1,1,1,4,1,0,2,3,1,3
149,90a2e584df054bc1743b02eba7352bbc,2008-07-29,2008-07-29 19:55:01,2008-07-29 19:58:54,4,4,2,1,2,5,2,1,1,1,6,0,3,3,4,0,0,5,3,0,3
150,203ffb01d6e21ae28c598aafed03aacc,2008-07-29,2008-07-29 20:44:38,2008-07-29 20:46:44,4,5,4,5,5,4,4,1,0,4,3,3,3,0,5,3,1,0,2,4,0
151,ed03a8ffceb62262ba8af5030c898bfe,2008-07-30,2008-07-30 13:01:13,2008-07-30 13:03:07,3,4,2,5,5,2,2,6,3,6,6,6,6,6,4,6,4,5,4,6,6
152,861096be38001811f1ce4384a51e0549,2008-07-30,2008-07-30 14:12:43,2008-07-30 14:14:22,6,6,6,6,6,6,6,6,3,6,6,6,6,6,5,1,2,3,4,1,0
153,746fbb1de5fd881f45a480370b9cd473,2008-07-30,2008-07-30 17:31:01,2008-07-30 17:32:08,1,0,1,0,0,0,0,1,2,1,1,0,0,2,5,0,4,4,3,2,0
154,25c785d402303959194c535d64c15333,2008-07-30,2008-07-30 21:17:04,2008-07-30 21:19:19,3,6,4,6,1,5,5,5,2,2,4,3,3,6,2,6,2,5,6,6,4
155,104cced918937b9cc5d719b1ab611012,2008-07-31,2008-07-31 01:54:29,2008-07-31 01:57:30,6,6,6,6,5,5,6,0,0,0,1,2,5,0,3,4,1,1,1,5,5
156,28ad05c9bf904335c6aec5c9e80c4d29,2008-07-31,2008-07-31 01:56:21,2008-07-31 01:59:08,6,6,3,6,6,6,6,0,0,0,3,2,3,0,6,3,4,6,5,3,5
157,b61961bbc2b93bb265838034d7b6fe68,2008-07-31,2008-07-31 09:46:15,2008-07-31 09:46:21,,,,,,,,,,,,,,,,,,,,,
158,88a319c1b7d484e1a685b4c7cb59fe96,2008-07-31,2008-07-31 13:13:21,2008-07-31 13:15:23,3,5,2,5,4,6,1,4,0,1,0,0,2,1,6,5,2,5,6,6,6
159,fee3bed898771d9fa0fd80dac2350627,2008-07-31,2008-07-31 17:11:37,2008-07-31 17:14:03,1,4,1,5,1,2,3,5,5,4,5,3,6,5,6,4,4,6,6,5,3
160,8cc03b3dc8bad6f7ef4fdfa2520a383f,2008-07-31,2008-07-31 18:30:01,2008-07-31 18:34:26,1,2,1,2,3,2,2,0,0,0,1,1,6,6,6,5,5,2,5,1,1
161,e5d16e08bd77c8ce65206dca6e82d416,2008-07-31,2008-07-31 19:53:42,2008-07-31 19:56:59,6,6,4,5,4,5,3,6,2,5,4,4,4,4,4,4,5,4,6,5,4
162,4fa7873c37b24ac7f2704d5db71660fe,2008-08-01,2008-08-01 15:04:40,2008-08-01 15:06:11,4,6,5,6,5,5,5,1,0,1,4,1,5,1,5,4,3,5,4,2,6
163,7a217b897e4ee22da0d2855ac4a01847,2008-08-01,2008-08-01 16:41:38,2008-08-01 16:42:59,2,4,1,2,4,5,2,6,6,6,6,6,6,6,5,4,2,5,5,6,3
164,4b3d4a323b8c6394be2b48fd53cc6eed,2008-08-01,2008-08-01 18:34:57,2008-08-01 18:37:33,2,4,2,4,1,1,1,4,3,1,5,2,2,3,6,3,5,5,4,3,4
165,cde07ff225fcd9af2b08d0a8c7078608,2008-08-01,2008-08-01 21:47:07,2008-08-01 21:57:00,4,5,4,4,5,5,3,0,0,3,6,0,6,6,5,3,1,1,4,5,4
166,c362f7d60b95a0410edeb750ec975e5b,2008-08-02,2008-08-02 05:29:32,2008-08-02 05:31:55,4,6,4,5,5,4,5,4,1,4,6,6,6,2,4,4,3,5,6,5,6
167,d7aec9ab53f8d382bd342f38980906a1,2008-08-02,2008-08-02 17:24:00,2008-08-02 17:26:11,0,0,0,0,0,1,0,2,1,1,4,5,1,2,6,2,2,4,4,0,3
168,d7aec9ab53f8d382bd342f38980906a1,2008-08-02,2008-08-02 17:24:00,2008-08-02 17:26:12,0,0,0,0,0,1,0,2,1,1,4,5,1,2,6,2,2,4,4,0,3
169,424b85a5ab41de5ca39835a670564217,2008-08-03,2008-08-03 01:39:59,2008-08-03 01:41:52,5,5,4,5,3,4,5,0,0,0,4,1,3,4,5,1,3,1,0,2,1
170,b6197c06b2d79bd70113c737b3b7f21b,2008-08-03,2008-08-03 02:02:57,2008-08-03 02:04:51,0,0,0,0,0,0,0,4,6,6,6,6,3,6,0,1,2,0,6,0,0
171,b6197c06b2d79bd70113c737b3b7f21b,2008-08-03,2008-08-03 02:05:21,2008-08-03 02:06:29,0,0,0,4,0,0,0,2,6,0,6,5,6,6,1,0,1,4,4,0,0
172,1860445278fbbfb7b3357fb6764657fa,2008-08-03,2008-08-03 04:34:26,2008-08-03 04:36:05,4,5,4,6,6,6,6,5,1,3,6,5,4,5,2,4,5,5,6,4,5
173,5c51393f0c9df4563d844b86ce5e0d66,2008-08-03,2008-08-03 04:36:35,2008-08-03 04:37:52,5,6,6,6,6,6,6,2,3,0,6,3,6,1,6,5,4,6,6,6,4
174,307e6e1dbc54dc1d44ab7192c01269b3,2008-08-03,2008-08-03 06:09:59,2008-08-03 06:15:24,0,5,0,6,0,0,1,0,0,0,3,0,3,0,6,3,1,5,6,3,0
175,1c5ef299f74f4e0d710bff221cbf6e0b,2008-08-03,2008-08-03 16:50:10,2008-08-03 16:52:03,6,6,3,5,6,5,5,2,3,3,4,5,6,5,3,3,5,4,6,2,3
176,51a5ecb94a5b4b9b0ac8755dc0c0dd56,2008-08-04,2008-08-04 03:34:15,2008-08-04 03:36:53,6,6,6,4,6,6,5,5,0,4,5,0,4,0,4,4,3,4,5,4,1
177,467245332ce06784dbb99f6173cb7aea,2008-08-04,2008-08-04 15:34:46,2008-08-04 15:36:32,2,5,4,4,4,3,4,1,1,1,0,0,5,1,1,0,2,5,5,6,4
178,9f2599f26c31b46ecece46582a4aa669,2008-08-04,2008-08-04 22:57:37,2008-08-04 23:00:04,1,5,3,5,6,4,5,2,0,1,0,1,1,1,5,1,0,3,3,2,2
179,ce8266e9bbf76ec109ef27f00c6371cf,2008-08-04,2008-08-04 23:47:42,2008-08-04 23:50:02,1,5,5,5,5,4,3,3,0,0,3,4,2,0,5,4,3,5,3,6,5
180,bc2d16e806624e1276670bbe4a498838,2008-08-05,2008-08-05 00:20:14,2008-08-05 00:21:47,5,6,4,5,6,5,4,5,0,2,3,3,4,6,6,6,3,3,5,5,3
181,557bce1b0e3f7c4720c860e72df3fb67,2008-08-05,2008-08-05 16:22:16,2008-08-05 16:24:03,4,5,1,5,4,2,5,3,0,0,2,1,1,2,4,4,3,5,3,4,4
182,349e760afc287db0be47af7875e9e121,2008-08-05,2008-08-05 17:56:59,2008-08-05 17:58:18,5,6,6,3,3,6,3,6,2,6,0,6,6,6,6,5,6,6,4,6,
183,3dfce293bde874f1d532f939b069ee0c,2008-08-05,2008-08-05 18:29:59,2008-08-05 18:31:51,4,5,3,5,5,5,4,0,0,0,2,0,3,0,6,1,1,1,6,6,1
184,6653136857df8e57a718b3167a4f77a4,2008-08-05,2008-08-05 23:07:21,2008-08-05 23:08:35,4,3,4,5,5,4,3,0,1,1,3,1,0,2,4,6,3,4,5,5,6
185,3af16ddd14c4d2e9eab655ea2930234b,2008-08-06,2008-08-06 01:04:27,2008-08-06 01:06:44,5,5,6,6,6,6,0,6,0,4,6,3,6,0,6,5,6,1,6,0,6
186,653406e3edf31ded46e8b466096d5dd3,2008-08-06,2008-08-06 02:33:00,2008-08-06 02:36:00,5,6,5,5,6,3,6,2,0,1,1,1,2,2,4,3,3,4,4,4,3
187,7ddf0a2750a5748be7813ef8562d06bd,2008-08-06,2008-08-06 04:26:04,2008-08-06 04:27:31,1,1,4,6,5,5,6,1,1,1,1,0,1,2,3,0,1,1,3,4,1
188,e93306b5a5f5ef0c2e3922cfe58ac621,2008-08-06,2008-08-06 05:10:41,2008-08-06 05:12:26,5,6,5,5,6,6,3,1,0,0,3,3,6,2,3,3,3,3,4,5,2
189,cacf08a29c8a003b7bfd0172a1bb88fb,2008-08-06,2008-08-06 10:14:20,2008-08-06 10:15:46,2,5,3,5,1,5,3,2,1,1,5,4,4,6,4,4,2,4,5,6,3
190,b3a0133b249ae68090848fb36ff519d1,2008-08-06,2008-08-06 11:21:27,2008-08-06 11:23:04,5,5,4,5,6,6,5,0,0,0,0,3,5,0,3,2,1,1,4,0,1
191,fa1bc18c194a9cd09788595a33a714a7,2008-08-06,2008-08-06 17:45:55,2008-08-06 17:51:07,3,4,3,6,5,2,3,1,2,0,1,0,2,0,3,2,2,1,3,2,4
192,2b452205c6024b5e11afa8a7c42d9a8d,2008-08-06,2008-08-06 18:10:17,2008-08-06 18:11:51,3,4,5,2,3,5,5,5,1,5,5,5,5,6,6,3,3,5,6,6,6
193,c300a81d9640b0258e2c5855611b3ee4,2008-08-06,2008-08-06 19:30:09,2008-08-06 19:31:42,5,5,4,3,3,3,1,0,0,1,2,2,2,1,4,1,1,4,3,6,3
194,795d9af02ac7c208e50e55b39ae21d62,2008-08-06,2008-08-06 21:15:34,2008-08-06 21:17:42,3,6,3,6,3,1,1,6,2,0,1,5,3,2,5,6,3,5,4,5,3
195,b582dfa3b3691e5b209707df3a704d76,2008-08-07,2008-08-07 05:41:27,2008-08-07 05:42:59,1,5,4,4,2,5,4,1,0,1,1,0,2,0,4,2,2,5,3,3,1
196,e5a7cc9c32c5143ae0b6bf2ed9b5f280,2008-08-07,2008-08-07 10:32:50,2008-08-07 10:38:03,5,5,1,3,1,1,1,0,0,0,0,0,0,6,3,6,6,5,6,5,6
197,6d748604a00712495439b7d7e5e1ec33,2008-08-07,2008-08-07 18:42:53,2008-08-07 18:46:01,4,6,5,6,5,6,6,6,3,3,6,6,6,5,6,1,2,6,6,4,1
198,cebecbb953d933d8c48e85fd31c2791b,2008-08-08,2008-08-08 05:11:08,2008-08-08 05:15:27,3,4,4,4,4,2,4,1,0,0,2,0,1,0,4,1,2,4,4,5,0
199,710dfac2ba34d94c497a3e81deb7085f,2008-08-08,2008-08-08 06:36:53,2008-08-08 06:37:58,2,6,6,5,3,4,2,6,6,6,5,6,6,6,6,6,6,6,6,6,6
200,9ef385387862eedb4a30aaff8fb5916f,2008-08-08,2008-08-08 10:38:51,2008-08-08 10:41:10,2,3,0,3,0,1,4,3,1,1,0,0,0,1,4,3,6,3,,1,1
201,9153eec8166f52a0ba188b7eb7e288c0,2008-08-08,2008-08-08 12:38:48,2008-08-08 12:42:13,0,6,1,5,5,0,4,3,2,5,2,4,1,6,6,5,4,1,4,4,5
202,8f11e571dc77109af03ef12503b3b3ff,2008-08-08,2008-08-08 15:04:34,2008-08-08 15:06:13,3,5,3,4,3,5,4,3,1,2,2,3,5,3,6,5,4,6,6,5,6
203,9a24fbfacf8d186e25c3b196dfda466a,2008-08-08,2008-08-08 17:15:21,2008-08-08 17:16:43,4,5,5,5,4,4,5,6,2,6,6,6,6,6,5,4,3,4,5,1,3
204,c00cdfc4df36d11b31cb4eb5131644a9,2008-08-08,2008-08-08 17:30:06,2008-08-08 17:32:00,6,6,5,6,6,5,6,5,5,5,5,6,4,6,6,4,4,4,3,3,6
205,a0d91df685f7b33e96715adab4794bcd,2008-08-08,2008-08-08 20:24:49,2008-08-08 20:27:18,3,3,4,4,4,4,3,0,0,0,2,0,0,2,2,2,1,3,3,3,3
206,1a06b137371f670f6f1988ac0fd9b244,2008-08-08,2008-08-08 21:57:23,2008-08-08 22:00:25,2,4,0,5,5,2,2,4,0,0,3,4,6,0,6,4,6,5,5,6,4
207,dca9452f946008e9dd870fda034ab927,2008-08-09,2008-08-09 00:10:42,2008-08-09 00:12:17,2,4,2,5,5,2,3,0,0,0,3,1,4,3,3,4,2,3,3,4,5
208,574c579a0a28b6357ddb5d12bb760543,2008-08-09,2008-08-09 01:52:55,2008-08-09 01:54:38,5,5,3,5,5,5,5,4,2,1,2,2,5,1,5,3,3,4,4,3,2
209,c1b6279da1ee04cdd307b4318f376fb1,2008-08-09,2008-08-09 03:10:23,2008-08-09 03:12:08,4,6,6,6,4,4,6,0,6,0,4,2,6,2,5,,5,1,6,3,5
210,e201ec5ebeb9e0509378bf44baad3746,2008-08-09,2008-08-09 04:10:17,2008-08-09 04:12:05,2,4,1,4,3,2,4,2,0,3,3,0,5,6,4,3,1,4,4,2,2
211,b518e4b4fa68c8465c9cd8e6610153c4,2008-08-09,2008-08-09 06:23:25,2008-08-09 06:25:08,4,5,3,5,5,4,5,1,0,1,0,3,1,5,4,4,1,2,2,1,2
212,d8fc6ec841d275f6fe3f19037c332573,2008-08-09,2008-08-09 06:39:13,2008-08-09 06:41:15,4,3,4,2,5,5,4,1,2,0,4,0,1,4,5,6,4,3,4,4,6
213,3274d7262580e37d73a6adbacff9f6c7,2008-08-09,2008-08-09 07:31:44,2008-08-09 07:33:19,5,6,3,6,5,2,6,5,3,6,6,6,5,5,6,4,3,5,6,6,6
214,3274d7262580e37d73a6adbacff9f6c7,2008-08-09,2008-08-09 07:31:44,2008-08-09 07:33:19,5,6,3,6,5,2,6,5,3,6,6,6,5,5,6,4,3,5,6,6,6
215,0c0fb4a99080fdc7ff61d31d0516a198,2008-08-09,2008-08-09 07:44:37,2008-08-09 07:45:55,3,2,4,4,2,4,4,3,0,1,4,2,3,5,5,4,2,2,5,2,6
216,06a2abe0eb6c5e7725f3edecba299fda,2008-08-09,2008-08-09 08:19:36,2008-08-09 08:21:51,5,5,1,4,2,3,1,0,0,0,1,0,2,0,6,6,4,5,4,6,5
217,94eac2ba49d2fb05d840129aa6f5f782,2008-08-09,2008-08-09 17:36:50,2008-08-09 17:41:25,5,5,4,5,4,5,5,2,4,1,3,1,0,3,6,2,5,6,5,6,5
218,85b8fee8c7f45988e1ba8f4750cea935,2008-08-09,2008-08-09 18:39:48,2008-08-09 18:41:19,0,5,1,5,4,5,2,6,1,4,3,4,5,3,5,6,4,5,6,4,6
219,edc226970bc61d843a25e2eec3af5e83,2008-08-10,2008-08-10 00:09:37,2008-08-10 00:10:56,4,5,4,5,6,3,4,5,1,1,3,2,5,1,3,3,3,3,5,4,4
220,98f914505bbfe846e0bf52321f946bc9,2008-08-10,2008-08-10 01:52:43,2008-08-10 01:55:04,4,5,2,4,5,1,1,0,0,1,4,0,0,5,5,5,4,4,6,6,5
221,ce03c793921d53ff12bea0d7f9054583,2008-08-10,2008-08-10 02:31:54,2008-08-10 02:33:28,6,6,6,6,5,6,6,3,0,3,6,6,6,6,4,2,2,6,6,6,5
222,7e0afba3279d04786f4c7a5f48f09884,2008-08-10,2008-08-10 04:36:31,2008-08-10 04:38:09,6,6,6,6,5,6,5,4,4,0,4,3,1,1,3,3,4,4,4,4,4
223,ea5ea272f46fe4918c7ef13feb5d51f5,2008-08-10,2008-08-10 05:01:37,2008-08-10 05:02:53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,5,6,6,6
224,872ac9e5ac4ff35a1265115214cda5d8,2008-08-10,2008-08-10 05:07:39,2008-08-10 05:09:23,6,6,6,6,6,5,6,5,0,4,5,5,6,0,6,4,5,5,5,4,3
225,488800b534d095852cda3c496ad9946f,2008-08-10,2008-08-10 06:15:28,2008-08-10 06:18:09,1,5,5,4,6,1,4,0,0,0,0,0,0,0,6,6,3,1,6,4,5
226,5c68aa5e119b1e5ff00f0671cd832e2c,2008-08-10,2008-08-10 07:47:47,2008-08-10 07:49:29,5,5,3,5,5,5,4,3,0,0,4,0,4,2,4,4,3,2,4,3,6
227,0c443d9fbfc0bf0dfc06762cc0d616e6,2008-08-10,2008-08-10 11:45:35,2008-08-10 11:47:07,4,5,6,4,5,5,4,6,6,0,6,6,6,4,5,6,5,4,4,6,4
228,0dc9673849cd661fa9ce8a981c0abf2b,2008-08-10,2008-08-10 14:34:57,2008-08-10 14:37:09,5,5,5,5,5,5,5,1,0,,5,4,5,0,6,2,1,5,4,4,5
229,5cf866ec1dcb5713b5141a57236c40ba,2008-08-10,2008-08-10 16:49:41,2008-08-10 16:52:06,1,1,2,5,2,4,3,2,0,1,2,0,3,1,6,5,3,4,6,6,5
230,027fe78200984b3d8cccd09fe4bb3956,2008-08-10,2008-08-10 23:03:16,2008-08-10 23:04:56,3,6,5,6,5,4,4,5,2,4,5,0,2,6,4,3,4,5,5,6,5
231,3670d7c6ca996ee3c965d2ddb7552619,2008-08-10,2008-08-10 23:42:22,2008-08-10 23:44:01,0,0,1,1,0,0,0,0,0,0,0,1,4,2,4,4,4,0,3,2,4
232,02492d9186f77054731552e751ac27c6,2008-08-11,2008-08-11 00:25:57,2008-08-11 00:27:37,2,1,1,4,2,2,0,0,3,0,3,4,6,2,6,5,4,4,6,4,5
233,120c46f3928b1101afec215bea04572c,2008-08-11,2008-08-11 02:09:12,2008-08-11 02:10:59,4,5,0,5,0,3,1,4,1,5,4,5,5,5,6,3,1,6,6,6,1
234,f963ddaeeb5a74b2eccbff72b0d8a50c,2008-08-11,2008-08-11 02:17:04,2008-08-11 02:18:48,1,1,1,1,1,1,1,0,0,1,0,3,2,5,4,4,2,1,4,2,1
235,325e0909961604f04e7e0eb1ba019529,2008-08-11,2008-08-11 02:38:51,2008-08-11 02:41:23,2,4,5,2,2,1,4,1,6,0,2,4,6,2,4,4,1,4,3,0,3
236,a731eac55d51bb4422b68b3cd47e11f9,2008-08-11,2008-08-11 03:04:38,2008-08-11 03:06:44,1,4,1,5,5,5,4,4,3,0,2,6,6,5,6,1,4,1,5,2,1
237,ced6ce84312b777e1ab85c71ea0d61a8,2008-08-11,2008-08-11 03:05:36,2008-08-11 03:08:39,4,6,1,3,5,6,4,0,0,0,6,4,6,1,4,1,5,2,,5,6
238,7c6145dfbb2a45c2433f452e7f5a6fd3,2008-08-11,2008-08-11 03:43:52,2008-08-11 03:45:08,3,3,6,6,2,1,5,1,0,0,2,2,0,1,3,2,1,4,3,1,4
239,de2b57d542c6142e9d3ce068398e8ea3,2008-08-11,2008-08-11 03:49:56,2008-08-11 03:51:57,5,6,4,6,6,5,5,5,6,6,6,6,6,6,6,5,2,5,5,6,4
240,7ff6ff4582608cc655bc8f3571bb8e40,2008-08-11,2008-08-11 04:37:55,2008-08-11 04:39:57,3,3,2,4,3,0,3,3,1,2,5,1,2,4,6,4,4,5,5,4,5
241,157f4d7298d564688e63f11224242baf,2008-08-11,2008-08-11 05:50:41,2008-08-11 05:52:19,5,6,6,5,5,5,3,3,2,2,2,5,4,6,4,6,1,2,3,4,5
242,7510b28206d95845a00cced2fcae075f,2008-08-11,2008-08-11 07:06:43,2008-08-11 07:09:25,2,5,0,4,3,5,3,1,0,0,4,0,6,5,4,1,2,3,4,2,0
243,bf1fde151ade9251df625476f525c370,2008-08-11,2008-08-11 10:15:47,2008-08-11 10:20:48,4,6,2,5,4,6,5,2,1,0,1,0,4,0,5,3,5,1,6,3,3
244,16e91fe0fe26c185d4d571f0b9021624,2008-08-11,2008-08-11 13:39:38,2008-08-11 13:41:06,4,5,6,5,5,4,5,1,3,5,4,5,6,5,5,3,2,4,4,4,1
245,1b9a7b74cdd3b536c41f18e944624528,2008-08-11,2008-08-11 14:56:59,2008-08-11 14:58:54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,3,5,3,3,0
246,c60aeafe2f076f483b49d697dac05add,2008-08-11,2008-08-11 16:53:06,2008-08-11 16:56:57,0,5,3,4,1,5,5,0,0,0,1,0,2,0,4,1,0,0,4,2,1
247,fd39f9bb153afc15d0292c997b84748e,2008-08-11,2008-08-11 18:41:26,2008-08-11 18:42:54,3,4,6,4,3,6,3,0,0,0,4,0,3,0,6,6,5,3,6,3,5
248,cb99a357e4d009bcb7ac5b5acefc63b3,2008-08-11,2008-08-11 21:01:55,2008-08-11 21:04:54,5,5,6,5,6,6,3,2,0,0,2,0,3,3,3,1,5,2,4,5,1
249,affe7b2beccf3dc966387abed3bb7ea8,2008-08-11,2008-08-11 21:57:19,2008-08-11 21:59:10,0,5,2,5,3,4,4,5,0,0,4,6,6,6,6,0,2,5,5,2,5
250,86af9c380576a4cb715edba748ede4df,2008-08-12,2008-08-12 03:25:34,2008-08-12 03:27:17,5,6,4,4,6,0,3,1,0,0,6,4,6,6,1,2,3,6,3,4,6
251,0c1c46b170fdc8c4daef5d60e50e14c0,2008-08-12,2008-08-12 05:32:14,2008-08-12 05:34:11,4,5,4,6,6,6,0,1,0,0,2,2,2,0,6,6,6,4,5,5,5
252,0d7f041f516c38d3468be036ee6f1772,2008-08-12,2008-08-12 08:43:20,2008-08-12 08:44:42,4,4,2,5,2,3,4,2,1,1,3,1,5,6,6,4,4,2,5,2,2
253,2670f1d3a0e8a06d50e5c7e59c896b9a,2008-08-12,2008-08-12 10:51:59,2008-08-12 10:53:52,1,3,3,4,5,5,2,2,0,2,3,0,0,1,1,3,3,1,3,2,1
254,5e855433e820bb8fa8d9647b29059ca0,2008-08-12,2008-08-12 16:24:54,2008-08-12 16:26:52,2,4,1,5,1,2,0,0,0,0,0,0,4,5,4,5,3,1,5,3,2
255,3ff111e5cdeb9d08e85999df1f8a31eb,2008-08-12,2008-08-12 16:28:19,2008-08-12 16:30:46,0,0,0,1,1,0,1,5,3,2,2,3,0,4,6,2,6,5,6,4,5
256,76a4a2972efb514e7df3a90a05d4264b,2008-08-12,2008-08-12 18:16:45,2008-08-12 18:18:25,1,6,2,6,6,,2,0,0,0,0,0,4,0,5,2,5,1,4,3,6
257,cc0d8c7b41b803afa887984b701db54d,2008-08-12,2008-08-12 18:41:59,2008-08-12 18:44:39,3,4,2,4,2,3,2,4,4,3,5,3,5,4,4,2,4,3,5,4,3
258,c8b3c205bc0d2279b674eab548b1f771,2008-08-12,2008-08-12 19:03:27,2008-08-12 19:04:50,4,5,4,6,5,6,5,4,1,5,6,5,5,5,3,2,4,2,4,4,4
259,470622e26b09ae69655bf93858f4cefb,2008-08-12,2008-08-12 19:31:00,2008-08-12 19:32:43,4,6,6,6,6,6,6,6,6,6,6,6,5,6,3,5,6,6,6,6,6
260,0cb1afd1890d06332ab8b1829d86365e,2008-08-12,2008-08-12 19:40:25,2008-08-12 19:42:20,2,5,6,6,5,4,4,3,2,3,4,6,5,6,6,5,4,4,5,6,5
261,6b73a8c5ac816a0336c2677b6d00b950,2008-08-12,2008-08-12 20:31:30,2008-08-12 20:33:18,4,5,3,5,6,4,5,3,3,3,5,2,2,5,5,3,4,3,5,1,5
262,5534d766567b25ecbdcde9e562839ac5,2008-08-12,2008-08-12 21:48:40,2008-08-12 21:50:33,4,5,4,5,4,3,5,1,2,1,3,2,2,4,6,2,4,5,5,2,4
263,c7712031de6827ba9fc7e36befb69f1b,2008-08-12,2008-08-12 22:20:03,2008-08-12 22:24:01,2,3,3,3,3,2,3,2,3,4,5,1,4,5,5,3,5,4,5,4,6
264,de08af007008386d9128321502f55249,2008-08-12,2008-08-12 23:48:40,2008-08-12 23:58:35,1,3,0,4,1,1,1,1,1,0,0,0,6,6,4,3,1,2,2,5,5
265,76fff432ec307a714dca372c506e215a,2008-08-13,2008-08-13 02:51:37,2008-08-13 02:52:30,6,6,6,,6,5,6,5,5,5,5,5,6,6,4,5,5,6,4,5,5
266,948357fd03763935684adba3c7f7362a,2008-08-13,2008-08-13 03:25:02,2008-08-13 03:27:08,5,3,2,4,2,3,4,6,0,1,1,4,6,6,3,4,3,2,3,6,5
267,4557e52489244e5fc5383075c41d609a,2008-08-13,2008-08-13 05:42:25,2008-08-13 05:44:53,3,3,3,5,3,3,3,4,0,0,5,0,0,0,4,5,5,5,4,4,4
268,0ba0bb1d3b1333a08b445ab15dbb61b9,2008-08-13,2008-08-13 07:20:59,2008-08-13 07:23:15,4,3,3,3,5,3,5,4,1,2,4,4,3,4,3,5,1,3,5,4,6
269,ca38863e733bf1fd038a1f10fc75ce14,2008-08-13,2008-08-13 09:05:58,2008-08-13 09:08:05,3,5,3,6,3,5,4,3,1,1,1,4,4,1,5,3,3,1,4,,2
270,8373649fa6bcb5faeab1cb2d8cbe3555,2008-08-13,2008-08-13 11:15:29,2008-08-13 11:18:01,3,5,2,2,4,1,3,2,1,0,2,1,0,4,4,3,3,4,3,2,6
271,a74c87e5ed23ecc55cf0c5d52893a24f,2008-08-13,2008-08-13 15:53:13,2008-08-13 15:55:23,2,4,2,6,6,1,0,4,4,1,4,6,6,6,6,5,6,5,6,3,4
272,abe4de174f37af8f89f8652762e7080b,2008-08-13,2008-08-13 16:48:53,2008-08-13 16:50:54,4,5,3,5,5,4,5,3,1,1,1,5,4,1,3,2,1,2,3,2,2
273,356a23c59ca79b106881f5ffe0b8bfe7,2008-08-13,2008-08-13 20:40:21,2008-08-13 20:42:12,5,5,4,3,4,4,5,5,0,3,6,4,,5,4,3,1,1,4,4,4
274,8abae24f126e66495cffb10a82c3d14f,2008-08-13,2008-08-13 22:35:58,2008-08-13 22:39:12,3,4,3,4,6,2,3,3,0,0,4,1,6,4,6,3,3,4,4,4,5
275,d8ca69dfff7d009805b44cacaa019b85,2008-08-13,2008-08-13 22:47:28,2008-08-13 22:49:00,3,2,3,5,0,3,0,0,0,0,0,0,3,0,6,6,2,,6,3,2
276,f1a95fe02bcdf40a717164f962c1dd30,2008-08-13,2008-08-13 22:47:56,2008-08-13 22:56:31,6,6,5,6,6,5,6,0,0,2,5,4,5,5,6,0,4,4,6,6,3
277,b8d27a24059e77bdd7e5432857dd7daa,2008-08-14,2008-08-14 01:01:07,2008-08-14 01:03:53,6,5,2,6,6,1,3,4,,5,2,6,3,5,4,2,5,0,3,1,2
278,365b897655bd600cf6936e3fce57b381,2008-08-14,2008-08-14 01:07:08,2008-08-14 01:08:49,3,6,4,5,4,6,5,0,0,0,0,0,5,0,2,5,2,1,5,5,5
279,bcac469818583dfa678becbe5fe33f46,2008-08-14,2008-08-14 02:14:15,2008-08-14 02:16:19,5,6,2,5,6,3,5,4,0,1,6,5,6,6,6,5,2,6,5,6,3
280,e080fd7f2c0ed9ba4d54dde571c46d81,2008-08-14,2008-08-14 06:43:32,2008-08-14 06:45:40,1,4,6,3,3,1,1,0,1,2,4,3,6,2,6,6,5,5,5,3,6
281,a48f8fd1c55fa1cb1e7dc3662fdea2e0,2008-08-14,2008-08-14 15:49:28,2008-08-14 15:51:16,2,5,5,5,5,5,6,3,1,2,2,6,6,2,5,5,5,4,5,6,6
282,32cef67f8742457791ef0a1b86f53f3c,2008-08-14,2008-08-14 16:25:14,2008-08-14 16:27:10,4,5,2,5,5,3,2,1,0,0,1,0,2,2,3,3,3,3,4,3,1
